@relation creditRating
@attribute Time numeric
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute Amount numeric
@attribute Class {0,1}
@data
25231,-1.65987E+14,1.05418E+14,-1.9819E+14,6.01729E+13,-1.30259E+14,-4.12878E+14,-1.41189E+14,1.11611E+14,-4.09955E+14,-9.22283E+14,6.32936E+14,-8.95219E+14,-0.138363691,-9.82505E+14,0.057223592,-7.54169E+14,-1.42596E+14,-5.03505E+14,1.43227E+14,1.53492E+14,1.72585E+14,-1.15161E+14,-0.680051902,0.108175915,1.06688E+14,-0.233720431,1.70752E+14,0.511423169,99.99,1
25254,-1.72752E+14,1.08197E+14,-2.03639E+14,6.04661E+14,-1.3465E+14,-4.16665E+14,-1.44094E+14,1.15808E+14,-4.07386E+14,-9.15337E+14,6.21088E+14,-8.77857E+14,-0.061367497,-9.57466E+14,0.04928854,-7.41849E+14,-1.41028E+14,-5.01642E+14,1.39031E+14,1.54497E+14,1.7298E+13,-1.2081E+14,-0.726839224,0.112539674,1.11919E+14,-0.23318899,1.68406E+14,0.503739738,99.99,1
25426,1.12534E+14,1.13015E+14,-0.962975335,2.67569E+14,0.990074518,-0.243317741,0.316192138,0.122960132,-1.14334E+13,-0.369908966,1.83449E+14,-0.491243315,-1.12991E+14,-2.23862E+14,0.278468742,1.47793E+14,1.77645E+14,1.14928E+14,-1.30699E+14,-0.138813698,-0.166736918,-0.521933839,-0.112376257,-0.59207675,0.520791314,0.043353581,0.015159021,0.063611722,3.76,1
26523,-1.84749E+13,1.15864E+14,-2.14029E+14,6.03852E+14,-1.44512E+14,-4.14652E+14,-1.48561E+13,1.24311E+14,-4.05335E+14,-9.0404E+14,5.9662E+14,-8.46397E+14,0.078692132,-9.09253E+14,0.010822097,-7.18638E+13,-1.37975E+14,-4.95849E+14,1.32117E+14,1.57792E+13,1.74114E+14,-1.25114E+14,-0.396219126,0.095705556,1.32275E+14,-0.217954565,1.62879E+14,0.482248275,99.99,1
26556,-1.91798E+14,1.18179E+14,-2.19192E+14,6.08624E+13,-1.47088E+14,-4.30889E+14,-1.5358E+14,1.28572E+14,-3.99986E+14,-8.92866E+13,5.84929E+13,-8.26165E+14,0.153829148,-8.82936E+14,0.008878839,-7.07095E+13,-1.36297E+14,-4.95883E+13,1.27209E+14,1.57295E+12,1.7468E+14,-1.35315E+14,-0.762965073,0.117027852,1.29799E+14,-0.224825057,1.62105E+14,0.484614403,99.99,1
26585,-1.98563E+14,1.20959E+14,-2.24641E+14,6.11554E+14,-1.5148E+14,-4.34672E+14,-1.56485E+14,1.32768E+14,-3.97416E+14,-8.85919E+14,5.73082E+14,-8.08803E+14,0.230824969,-8.57897E+14,0.000946637,-6.94775E+14,-1.34729E+14,-4.94021E+14,1.23014E+14,1.58293E+14,1.75073E+14,-1.40964E+14,-0.809809278,0.12139666,1.3503E+14,-0.224291874,1.59762E+14,0.476919818,99.99,1
26833,-2.05328E+14,1.2374E+14,-2.3009E+14,6.14482E+14,-1.55873E+14,-4.38449E+14,-1.5939E+14,1.36964E+13,-3.94845E+14,-8.78972E+14,5.61235E+14,-7.91442E+14,0.307819968,-8.3286E+14,-0.006979295,-6.82452E+14,-1.33161E+14,-4.92161E+13,1.1882E+14,1.59275E+14,1.75461E+14,-1.46612E+14,-0.856778636,0.125776576,1.40259E+14,-0.223754857,1.57425E+14,0.469200693,99.99,1
26863,-2.12091E+14,1.26522E+14,-2.35539E+14,6.17408E+14,-1.60267E+13,-4.42219E+14,-1.62294E+14,1.4116E+14,-3.92274E+14,-8.72024E+14,5.49389E+14,-7.74082E+13,0.38481423,-8.07824E+12,-0.014899604,-6.70129E+13,-1.31593E+14,-4.90303E+14,1.14628E+13,1.60244E+14,1.75844E+14,-1.52259E+14,-0.903860198,0.130166452,1.45486E+14,-0.223214403,1.55093E+14,0.461459567,99.99,1
26899,-2.18854E+14,1.29305E+14,-2.40989E+13,6.20331E+14,-1.64661E+14,-4.45984E+14,-1.65198E+13,1.45356E+14,-3.89702E+14,-8.65076E+13,5.37543E+13,-7.56721E+14,0.461807829,-7.82789E+14,-0.022814853,-6.57804E+14,-1.30025E+14,-4.88447E+14,1.10435E+14,1.612E+13,1.76223E+14,-1.57906E+14,-0.951042745,0.134565292,1.50711E+14,-0.222670857,1.52766E+14,0.453698639,99.99,1
26931,-2.25617E+14,1.32089E+14,-2.46438E+14,6.23253E+14,-1.69056E+13,-4.49744E+14,-1.68102E+14,1.49551E+14,-3.8713E+14,-8.58127E+14,5.25699E+14,-7.39361E+14,0.538800829,-7.57755E+14,-0.030725532,-6.45478E+14,-1.28457E+14,-4.86592E+14,1.06244E+14,1.62144E+14,1.76599E+14,-1.63552E+13,-0.998316503,0.138972227,1.55935E+14,-0.222124517,1.50442E+13,0.445919826,99.99,1
26961,-2.32379E+13,1.34874E+14,-2.51888E+14,6.26173E+14,-1.73452E+14,-4.53499E+14,-1.71005E+14,1.53746E+14,-3.84557E+14,-8.51177E+14,5.13855E+13,-7.22002E+14,0.615793286,-7.32722E+13,-0.038632069,-6.33152E+14,-1.26889E+14,-4.84738E+14,1.02054E+14,1.63079E+14,1.76971E+14,-1.69197E+14,-1.04567E+14,0.1433865,1.61158E+14,-0.221575645,1.48123E+14,0.438124805,99.99,1
27163,-2.39141E+14,1.37659E+14,-2.57337E+14,6.29092E+13,-1.77848E+14,-4.5725E+14,-1.73908E+14,1.57941E+14,-3.81983E+14,-8.44226E+14,5.02011E+14,-7.04643E+13,0.692785249,-7.0769E+14,-0.046534841,-6.20824E+14,-1.25321E+14,-4.82886E+14,0.978636193,1.64004E+14,1.7734E+14,-1.74843E+14,-1.0931E+14,0.147807442,1.66379E+14,-0.221024471,1.45808E+14,0.430315049,99.99,1
27187,-2.45902E+14,1.40446E+14,-2.62787E+14,6.32009E+14,-1.82245E+14,-4.60997E+14,-1.7681E+14,1.62136E+14,-3.79409E+14,-8.37275E+14,4.90168E+14,-6.87284E+14,0.769776763,-6.82658E+14,-0.05443418,-6.08495E+14,-1.23753E+13,-4.81034E+14,0.936742238,1.6492E+14,1.77706E+14,-1.80487E+14,-1.1406E+14,0.152234466,1.716E+14,-0.220471199,1.43495E+14,0.422491858,99.99,1
27219,-2.52664E+14,1.43233E+14,-2.68237E+14,6.34925E+14,-1.86643E+13,-4.6474E+14,-1.79712E+14,1.66331E+14,-3.76835E+14,-8.30324E+12,4.78326E+14,-6.69925E+13,0.846767865,-6.57628E+14,-0.06233038,-5.96166E+14,-1.22185E+14,-4.79184E+14,0.894853522,1.65829E+14,1.7807E+14,-1.86132E+14,-1.18817E+14,0.156667051,1.76819E+14,-0.219916008,1.41185E+14,0.414656384,99.99,1
27252,-2.59424E+14,1.4602E+14,-2.73687E+14,6.37839E+14,-1.9104E+14,-4.68481E+14,-1.82614E+14,1.70526E+14,-3.74261E+14,-8.23372E+12,4.66484E+13,-6.52567E+14,0.923758589,-6.32597E+14,-0.070223703,-5.83836E+14,-1.20617E+14,-4.77335E+14,0.852969608,1.6673E+14,1.78432E+14,-1.91776E+14,-1.23579E+14,0.161104732,1.82038E+14,-0.219359059,1.38879E+14,0.40680965,99.99,1
27784,0.288028928,0.965681439,-1.4595E+14,1.92186E+14,-1.91241E+14,-1.13028E+14,-2.81426E+14,0.648663225,-0.69526264,-3.46569E+14,2.35162E+14,-3.82671E+14,-0.767569849,-4.85287E+13,1.66486E+14,-2.61736E+14,-4.83556E+14,-1.92175E+14,-0.385884175,0.330916894,0.603127128,0.380690182,-0.064125176,0.271380101,0.337219535,0.626155869,0.565124826,0.305925255,23.36,1
28143,-2.71437E+14,1.53658E+14,-2.84074E+14,6.3709E+14,-2.00879E+14,-4.66631E+14,-1.87095E+14,1.79036E+14,-3.72228E+14,-8.12096E+14,4.41994E+14,-6.21094E+14,1.06384E+14,-5.84353E+14,-0.108836449,-5.6066E+14,-1.17563E+14,-4.71495E+14,0.783577594,1.70389E+14,1.79683E+14,-1.96097E+14,-0.902247452,0.144011442,2.02439E+14,-0.204214066,1.33215E+14,0.385890728,99.99,1
28242,-2.78725E+14,-0.071340378,-1.50529E+14,3.36178E+14,-3.35742E+14,0.565834734,0.303653111,0.966914485,-2.24588E+14,-3.65143E+14,0.987277022,-3.83478E+14,-0.961354143,-3.18217E+14,-1.126E+13,-2.9543E+14,-5.84122E+14,-2.91043E+14,-1.15585E+14,1.6074E+14,0.882940442,-0.24620193,1.75223E+14,0.219924965,0.156281695,-0.265894318,0.220694023,0.25607687,730.86,1
28625,-2.78482E+12,1.55982E+14,-2.89238E+13,6.41844E+14,-2.03462E+13,-4.8282E+14,-1.92109E+14,1.83294E+13,-3.66873E+14,-8.00916E+14,4.3031E+14,-6.00866E+14,1.13897E+13,-5.58045E+14,-0.110737116,-5.49107E+14,-1.15885E+14,-4.71542E+14,0.734573493,1.69786E+14,1.80215E+13,-2.06293E+14,-1.26984E+14,0.165409188,1.9995E+14,-0.211058522,1.32481E+14,0.388090178,99.99,1
28658,-2.85243E+14,1.58769E+14,-2.94687E+14,6.44759E+14,-2.0786E+14,-4.86561E+14,-1.95011E+14,1.87489E+14,-3.64299E+14,-7.93964E+14,4.18467E+14,-5.83508E+14,1.21596E+14,-5.33014E+14,-0.118631138,-5.36778E+14,-1.14318E+14,-4.69692E+14,0.692688412,1.70689E+13,1.80577E+14,-2.11938E+14,-1.31745E+14,0.16984563,2.05169E+14,-0.210502,1.30173E+14,0.380246181,99.99,1
28692,-2.92003E+14,1.61557E+14,-3.00137E+14,6.47673E+14,-2.12258E+14,-4.903E+14,-1.97912E+13,1.91683E+14,-3.61724E+14,-7.87012E+14,4.06626E+14,-5.66149E+14,1.29295E+14,-5.07985E+14,-0.12652274,-5.24447E+14,-1.1275E+14,-4.67844E+14,0.650807371,1.71586E+14,1.80937E+13,-2.17582E+14,-1.3651E+13,0.17428636,2.10387E+14,-0.209943999,1.27868E+14,0.372392714,99.99,1
28726,-2.98764E+14,1.64345E+14,-3.05587E+14,6.50586E+14,-2.16657E+14,-4.94036E+14,-2.00814E+14,1.95878E+14,-3.59149E+14,-7.8006E+14,3.94784E+14,-5.48791E+13,1.36994E+14,-4.82955E+14,-0.134412095,-5.12116E+14,-1.11182E+14,-4.65996E+14,0.608930081,1.72478E+14,1.81295E+14,-2.23225E+14,-1.4128E+14,0.17873107,2.15604E+14,-0.209384624,1.25565E+14,0.364530453,99.99,1
28755,-3.05524E+13,1.67134E+14,-3.11037E+14,6.53498E+14,-2.21055E+13,-4.97769E+14,-2.03715E+13,2.00072E+14,-3.56574E+14,-7.73107E+13,3.82943E+13,-5.31433E+14,1.44693E+14,-4.57926E+14,-0.14229936,-4.99785E+14,-1.09614E+14,-4.64148E+14,0.56705628,1.73364E+14,1.81652E+13,-2.28869E+14,-1.46054E+14,0.183179483,2.20821E+14,-0.208823971,1.23264E+14,0.356660011,99.99,1
29526,1.1028E+14,2.82917E+14,-3.93287E+14,4.70769E+14,2.93797E+14,-1.8009E+14,1.67273E+12,-0.300240349,-2.78301E+14,-1.88484E+14,3.79257E+14,-1.46047E+14,-1.31278E+14,-7.07736E+14,-0.299466317,2.49323E+13,6.24499E+14,2.97175E+14,-2.67995E+14,-0.030879972,-0.106994396,-0.250050304,-0.521626533,-0.448949514,1.29165E+14,0.516326674,0.009146281,0.153317636,0.68,1
29531,-1.06068E+14,2.60858E+14,-2.97168E+14,4.36009E+14,3.73885E+14,-2.7284E+14,1.98762E+14,-0.357344707,-2.75753E+14,-2.33593E+14,2.11152E+14,-2.59195E+14,-1.95059E+13,-7.31158E+14,0.077752766,2.29061E+14,6.50927E+14,2.56997E+14,-3.28615E+14,-0.089061537,-0.063167877,-0.207385284,-0.183260817,-0.103679373,0.896178353,0.407386872,-0.130918311,0.192177382,0.68,1
29753,0.26961409,3.54976E+14,-5.81035E+14,5.80937E+14,1.53881E+14,-2.26922E+14,-0.824203333,0.351069915,-3.75906E+14,-4.59239E+14,5.47939E+14,-5.65786E+14,-2.64808E+13,-1.03849E+14,-0.225946408,-0.701882909,0.409735841,0.939603694,-1.9543E+14,0.310524633,0.371121111,-0.32228952,-0.549855883,-0.520628959,1.37821E+14,0.564714293,0.553254714,0.402400009,0.68,1
29785,0.92376442,0.344048072,-2.88E+14,1.72168E+14,-3.01956E+14,-0.639736123,-3.80132E+13,1.2991E+14,0.864065471,-2.89525E+14,3.02816E+14,-2.54918E+14,-1.56043E+14,-2.97132E+14,1.0789E+14,-4.70201E+14,-4.9081E+14,-1.50887E+13,3.00169E+13,0.170871766,0.899931176,1.48127E+14,0.725265549,0.176959583,-1.81564E+14,-0.536517111,0.48903502,-0.049728579,30.3,1
30852,-2.83098E+14,0.885657038,1.19993E+14,2.86129E+14,0.321668778,0.289966026,1.76776E+13,-2.45105E+14,0.069735807,3.24509E+14,0.675287853,-0.677096334,-0.222741128,-0.913786971,1.60333E+14,-1.0245E+13,0.022045207,-0.940684674,0.48475894,-1.01692E+14,0.54658934,0.334970737,0.172105676,0.623590288,-0.527114316,-0.079214654,-2.53245E+14,0.311176715,104.81,1
32686,0.287952772,1.72873E+14,-1.65217E+14,3.81354E+14,-1.09093E+14,-0.984744666,-2.20232E+14,0.555087932,-2.03389E+14,-2.73416E+14,2.36843E+14,-3.6568E+14,-0.169534683,-4.74441E+14,0.765192829,-2.47951E+14,-4.93111E+14,-2.5474E+14,-0.902689803,0.26525021,0.26220151,-0.633527564,0.09289101,0.187612656,0.368708354,-0.132474029,0.576560757,0.309842705,0,1
32745,-2.17914E+14,0.020217918,-2.18273E+14,2.57205E+14,-3.66373E+13,0.081567933,0.268048731,0.660437429,-2.37403E+14,-3.58281E+14,1.97582E+14,-3.50054E+14,0.170681027,-2.73594E+14,1.67025E+14,-4.04629E+14,-5.07948E+14,-2.58686E+14,1.66926E+14,1.95796E+14,1.02642E+14,0.299613502,1.6568E+14,0.328432502,0.106456828,0.691774506,0.196778974,0.241085157,717.15,1
34256,0.539275914,1.55489E+13,-2.06618E+14,3.24162E+14,0.184735711,0.028329559,-1.51552E+14,0.537035374,-1.99985E+14,-2.13318E+14,2.75617E+14,-2.24286E+14,0.615204247,-4.6528E+14,0.222163816,-0.77566602,-3.21862E+14,-0.370992501,-0.686196724,0.302734579,0.371773459,0.111954592,-0.305225079,-1.05384E+14,0.771174907,0.240878214,0.418434532,0.232169715,19.02,1
34521,1.08123E+14,0.416413936,0.862918741,2.52086E+14,-0.0050205,0.563341023,-0.123372252,0.223121853,-0.67359755,0.64454973,1.12051E+13,1.23777E+14,0.342362114,0.038371979,-1.1945E+14,0.085406344,-0.219143226,-0.694259215,-0.655269928,-0.165248777,-0.159387124,-0.305154013,0.053619736,0.011761444,0.375145782,-0.106298753,0.021008265,0.010559208,1.52,1
34634,0.333499491,1.69987E+14,-2.59656E+14,3.64395E+14,-0.585067615,-0.654658532,-2.27579E+14,0.675228969,-2.04242E+14,-2.83487E+14,2.80201E+14,-4.39273E+14,-1.36967E+14,-5.32729E+14,0.163158962,-1.35939E+14,-5.09518E+14,-0.338012656,-0.124137989,0.329341714,0.469211945,-0.144362651,-0.317980934,-0.76964431,0.807854588,0.228164299,0.551001874,0.30547342,18.96,1
34684,-2.43924E+14,2.59146E+14,-2.84013E+14,1.28624E+14,-1.77702E+13,-1.43614E+13,-2.20606E+14,-2.28272E+14,-0.292885036,-3.71745E+14,3.9074E+14,-7.22E+14,-1.21174E+14,-9.65763E+13,0.9275179,-4.73866E+14,-9.27664E+14,-3.08196E+14,0.177745635,0.513529865,1.77446E+14,-0.771389808,0.065726703,0.103915745,-0.057577926,0.242652461,-0.268649222,-0.743712586,125.3,1
34687,-0.860826892,3.13179E+14,-5.05297E+14,5.42094E+14,-2.49414E+14,-1.81129E+14,-5.47912E+14,1.18947E+14,-3.90821E+14,-7.06075E+14,4.72997E+14,-8.62905E+14,1.1788E+14,-1.11821E+14,0.445243113,-6.53298E+14,-1.33893E+14,-4.48041E+14,0.432054207,1.08576E+13,1.19269E+14,0.090355811,-0.341880851,-0.215924151,1.05303E+14,0.271139003,1.3733E+14,0.691195096,19.02,1
35585,-2.019E+14,1.49127E+14,0.005221816,0.81725327,0.973252234,-0.639268313,-0.974072997,-3.14693E+14,-0.003159074,-0.121653218,0.024369606,-1.07381E+14,-2.00277E+14,-0.895433621,1.74894E+14,-0.103527024,2.0312E+14,0.317598357,0.386760637,-1.02996E+14,2.8396E+14,-1.18544E+14,-0.142811876,-0.086102938,-0.329113254,0.523601226,0.626282771,0.152439938,0.76,1
35771,-3.21895E+14,2.70854E+14,-3.26304E+14,1.36187E+14,-1.64578E+14,-1.85298E+14,-3.06996E+14,-1.79688E+14,-0.213356097,-3.55198E+14,3.77975E+14,-6.98477E+14,-1.14098E+14,-9.37788E+14,0.921463507,-4.65207E+14,-9.09423E+14,-3.08255E+14,0.132330776,0.571654488,1.80788E+14,-0.890421395,-0.325814387,0.123039597,-0.093013747,0.23210597,-0.310518998,-0.745294627,60.6,1
35866,-2.04449E+14,3.36831E+14,-3.93711E+14,5.62312E+14,-3.07923E+13,-1.25347E+14,-5.77888E+14,1.70743E+14,-4.4671E+14,-6.0678E+13,3.83979E+14,-8.27784E+14,1.49391E+14,-8.41668E+14,0.792297928,-7.86266E+14,-1.45708E+14,-5.18539E+14,2.41439E+14,1.11203E+14,1.48359E+14,0.834310713,-0.14848562,0.001668855,-0.038995731,0.389526402,1.30024E+14,0.549940374,7.61,1
35899,-2.85717E+14,4.0456E+14,-4.1973E+14,5.4872E+14,-3.07078E+14,-1.42269E+14,-5.65131E+14,2.01966E+14,-5.01549E+14,-6.31971E+14,3.7796E+14,-8.07709E+14,1.44089E+13,-7.89191E+14,0.530452788,-7.95407E+13,-1.42651E+14,-5.77106E+13,2.89217E+13,0.981608722,1.08032E+14,-0.56138415,0.102678427,-0.067194723,-0.476931194,-0.103716356,1.16696E+14,0.663632067,1,1
35906,-3.51903E+14,4.14087E+14,-3.6282E+14,5.50567E+14,-4.05746E+14,-0.905945283,-6.65203E+14,2.63452E+14,-4.6794E+14,-6.54624E+14,3.5382E+14,-8.04229E+14,1.69751E+14,-8.05105E+14,1.07046E+14,-7.39596E+14,-1.43296E+14,-4.86801E+14,2.46384E+14,0.898723234,1.58256E+14,0.778710245,-0.135707278,-0.0042778,0.032706159,0.362014053,0.900925138,0.554897499,9.13,1
35926,-3.89658E+14,4.51835E+14,-4.45403E+14,5.54745E+14,-4.12146E+14,-1.16341E+14,-6.80505E+14,2.92836E+14,-4.91713E+14,-6.60046E+14,3.36785E+14,-7.88898E+14,1.6826E+14,-7.62865E+14,0.779245996,-7.5334E+14,-1.40646E+14,-4.96011E+14,2.52578E+14,0.757286727,1.69104E+14,0.920020577,-0.151103893,0.011006878,0.080303267,0.412191351,0.635788871,0.50104955,4.56,1
35942,-4.19407E+14,4.3829E+14,-5.11836E+14,4.45523E+14,-4.81262E+14,-1.22464E+14,-7.28133E+14,3.33225E+14,-3.67966E+13,-7.52437E+14,2.95434E+14,-7.09983E+14,1.52037E+14,-7.6878E+14,-0.225002021,-8.52085E+14,-1.32773E+14,-5.2537E+14,3.62333E+14,0.579098498,1.55047E+14,0.614572855,0.028520792,0.013704324,-0.149512013,-0.131686656,0.473934222,0.473757482,14.46,1
35953,-4.84437E+14,5.64944E+14,-6.7304E+14,5.25284E+14,-4.40957E+13,-1.74077E+14,-6.3117E+14,3.44917E+14,-5.41628E+14,-7.83356E+13,3.65735E+13,-7.78145E+13,1.50772E+14,-8.60476E+14,0.010592688,-6.55397E+14,-1.26244E+14,-4.98991E+14,1.64541E+14,0.28455509,1.19489E+14,-0.845752532,0.190673885,-0.216443253,-0.3250331,-0.270327593,0.210214052,0.391854886,111.7,1
36170,-5.68501E+14,5.77652E+14,-7.06498E+14,5.90272E+14,-4.71556E+14,-1.75563E+14,-6.95868E+14,3.8778E+14,-5.54153E+14,-7.50211E+14,3.6767E+14,-7.64298E+14,1.68987E+14,-8.29966E+14,0.646996365,-6.7928E+14,-1.20759E+13,-4.88218E+14,2.62662E+14,0.299488632,1.12864E+14,-0.962959729,-0.110045084,-0.177733241,-0.089175416,-0.049446723,0.303444582,0.219380439,111.7,1
37167,-7.92389E+14,-5.19836E+14,-3.00002E+14,4.42067E+14,2.27219E+14,-3.39448E+14,-5.28344E+14,0.131618922,0.658176429,-0.794993882,3.26607E+14,-2.71918E+14,-0.124103963,-5.27487E+12,0.638575003,-2.99583E+14,-4.69843E+14,-1.71187E+14,3.02526E+14,-2.16981E+14,-0.734307917,-0.59992626,-4.9083E+14,0.410170235,-1.16766E+14,0.520507647,1.93742E+14,-1.55259E+14,12.31,1
39729,-0.964567283,-1.64354E+14,-0.187726849,1.15825E+14,-2.45834E+14,0.85222166,2.78516E+14,-0.303608539,0.940005531,-1.96531E+14,0.159743522,-0.490697387,-1.18198E+13,-1.95888E+14,1.15274E+14,-1.34127E+14,2.49832E+14,0.777831089,1.40604E+13,1.78445E+14,0.447180122,0.536203895,1.63406E+14,0.203838849,0.218748855,-0.221885828,-0.308554718,-0.164500018,776.83,1
40086,1.08369E+14,1.1795E+14,-1.34615E+14,1.99882E+14,0.818034176,-0.771419408,0.230307373,0.093683131,-0.167594342,-1.95981E+14,2.80433E+14,0.312424169,-0.595976467,-4.66258E+14,-0.29951502,1.00141E+14,3.90282E+14,1.61961E+14,-0.888087464,-0.060158538,-0.311999618,-0.639699711,-0.120249015,-0.180217694,0.609282565,-0.339524442,0.096701291,0.114971916,1,1
40276,1.15937E+14,2.84479E+14,-4.05068E+14,4.7777E+14,2.94898E+14,-2.01036E+14,1.74409E+14,-0.410286522,-2.4502E+14,-2.04217E+14,1.84409E+14,-2.42593E+14,-1.58428E+13,-7.20831E+13,0.459828383,2.3753E+14,6.44351E+13,2.59185E+14,-2.88977E+14,-0.059264386,-0.176541019,-0.433469859,-0.529323202,-0.597019605,1.33595E+14,0.547092071,0.009978944,0.16076915,1,1
40662,-4.44685E+14,-0.014793158,-5.12631E+14,6.94513E+14,5.26926E+14,-4.29718E+14,-2.59124E+14,0.342670615,-3.88066E+14,-3.97653E+14,5.73008E+14,-5.03187E+14,-1.13544E+14,-1.07871E+14,0.265456231,-1.10422E+14,0.636412737,0.994101369,-0.688720555,-0.108006423,0.247912823,-0.049586179,-0.226016962,-0.401235601,0.856123603,0.661272427,0.492559739,0.97183435,1,1
40742,-2.37753E+14,0.520539362,-8.09414E+14,8.00535E+14,2.64075E+14,-3.38159E+14,-1.93437E+14,0.562322112,-3.10403E+14,-3.05121E+14,5.73576E+14,-4.74769E+14,-0.784223284,-1.07163E+14,0.656516978,-1.14247E+14,0.918590809,1.12634E+14,0.092973478,-0.634747081,0.148284202,0.721099541,2.66129E+14,-0.508619934,-0.401656629,0.587611216,0.500326371,0.551759688,1,1
40892,-2.14051E+14,4.10487E+14,-8.99686E+14,4.02839E+14,-5.13136E+14,-4.15357E+14,-9.3601E+14,1.92207E+14,-4.02618E+14,-1.36913E+14,9.09529E+14,-1.41681E+14,-0.14045539,-1.76206E+14,1.48274E+14,-1.32568E+14,-2.16755E+13,-7.82347E+14,2.99511E+13,1.72558E+14,1.85427E+14,-0.165533726,-0.339938979,0.296313763,1.36423E+14,-0.518995631,2.35233E+14,1.13062E+14,0.76,1
40918,-3.14026E+14,3.36734E+14,-2.77893E+14,3.8597E+14,-1.15952E+14,-0.721552488,-4.19534E+14,-0.598345847,-2.87014E+14,-5.29061E+14,3.82376E+14,-7.49228E+14,-1.52437E+14,-8.52768E+14,-0.391214525,-6.18088E+14,-9.69884E+13,-4.81823E+14,-0.871581688,0.077781446,2.45234E+14,-0.292962575,-0.189330326,-0.166482104,0.038039624,-0.015476535,0.776691266,0.39755749,0.76,1
40919,-2.74048E+14,3.65809E+14,-4.11064E+14,5.34024E+14,-2.66677E+14,-0.092781815,-4.3887E+14,-0.280132706,-2.82189E+14,-4.46628E+14,3.9698E+14,-7.34672E+14,-1.16331E+14,-8.22557E+14,0.825001832,-6.77287E+14,-8.81579E+14,-4.56886E+14,1.1266E+14,0.18532527,2.4175E+14,-0.097711951,0.382154507,-0.15475652,-0.403955926,0.27789493,0.830061639,0.218690442,112.33,1
41116,-3.60054E+14,4.51905E+14,-6.34088E+14,6.21477E+14,-5.82956E+12,-2.47809E+13,-9.93841E+14,2.83009E+14,-5.65916E+14,-1.12982E+14,7.25295E+13,-1.42751E+14,0.188903284,-1.4556E+14,-0.338288547,-1.21465E+14,-2.51628E+14,-9.04285E+14,0.787578808,1.38474E+14,2.26377E+14,0.620749345,-0.094068667,0.536719087,0.398142307,0.008276587,2.05352E+14,0.835749003,3.79,1
41138,-4.59562E+14,5.08369E+14,-7.58101E+14,7.54603E+14,-6.94916E+14,-1.72918E+14,-8.19019E+14,2.71467E+14,-7.08317E+14,-1.11413E+14,7.38186E+14,-1.44687E+14,0.299659909,-1.36022E+13,0.5161127,-1.35633E+14,-2.38156E+14,-9.17056E+14,3.66952E+14,1.68216E+14,2.24897E+14,0.566843572,0.033744053,0.591783408,0.334228765,0.386801106,2.1639E+14,0.983103834,340.11,1
41147,-5.31417E+14,4.14594E+14,-8.53252E+14,8.34439E+14,-5.71801E+14,-3.04354E+14,-1.09892E+14,3.40413E+14,-6.16723E+14,-1.14356E+13,7.67453E+14,-1.42961E+14,0.526938924,-1.5445E+14,0.991651201,-1.23913E+14,-2.25417E+14,-7.98672E+14,2.99255E+14,1.15002E+14,2.33147E+14,0.862996306,-0.614453238,0.523647877,-0.712593272,0.324637965,2.24509E+14,0.497320849,88.23,1
41164,-5.93278E+14,4.57174E+14,-9.42725E+14,6.57706E+14,-6.11522E+14,-3.6618E+14,-1.08941E+14,3.70921E+14,-5.85952E+14,-1.29816E+13,8.26529E+14,-1.41542E+14,0.479842782,-1.63376E+14,1.64605E+14,-1.23754E+14,-2.10906E+13,-7.72455E+13,3.85637E+14,1.19108E+14,2.01427E+14,-0.167416618,0.04996753,0.384429719,-0.077883567,0.565492906,1.79201E+14,0.371007021,5.3,1
41170,-6.49809E+14,4.75051E+14,-8.96656E+14,7.09885E+14,-6.95838E+13,-2.82213E+14,-1.03334E+14,4.03191E+14,-6.64878E+14,-1.16344E+14,6.87757E+14,-1.36977E+14,0.463040402,-1.30442E+14,-0.309229266,-1.23176E+14,-2.40191E+14,-9.33519E+14,1.95189E+14,0.568338011,2.15814E+14,0.111510363,0.216413836,0.584661255,0.760359508,0.081972343,1.41507E+14,0.035124145,83.38,1
41181,-7.33434E+14,4.96089E+14,-8.45141E+14,8.17483E+13,-7.23746E+14,-2.38271E+14,-1.15088E+14,4.6358E+14,-6.55776E+14,-1.15199E+14,6.45583E+14,-1.33802E+14,0.545279227,-1.30269E+14,-0.453594544,-1.32515E+14,-2.2884E+14,-9.28783E+14,4.03823E+14,0.723313822,2.15376E+14,0.033921618,-0.01409492,0.625249955,-0.053390334,0.16470874,1.41105E+14,0.3156448,11.38,1
